214,2625420,2.0
214,750379,3.0
214,2600558,5.0
214,814989,3.0
214,2266083,3.0
214,2133016,4.0
214,2406150,3.0
214,1001129,2.0
214,610622,3.0
214,2284214,5.0
214,1314869,1.0
214,2062350,5.0
214,2439493,1.0
214,2455164,1.0
214,1125733,5.0
214,1903324,1.0
214,595778,1.0
214,763571,3.0
214,1604238,3.0
214,521574,2.0
214,1818059,3.0
214,2354740,2.0
214,92249,2.0
214,1389844,3.0
214,1664010,3.0
214,2327743,2.0
214,1095791,2.0
214,1622150,3.0
214,2297136,1.0
214,734172,2.0
214,1464011,4.0
214,2635943,5.0
214,1168164,5.0
214,732122,5.0
214,2595864,4.0
214,685565,5.0
214,393966,2.0
214,1438031,1.0
214,2606799,3.0
214,650517,3.0
214,789014,2.0
214,798296,2.0
214,504620,1.0
214,1458814,2.0
214,305344,2.0
214,1909214,1.0
214,1403217,1.0
214,1428930,3.0
214,620741,2.0
214,616921,1.0
214,814820,3.0
214,2056022,2.0
214,1936518,2.0
214,129097,4.0
214,2638601,1.0
214,1806515,3.0
214,2118461,3.0
214,2458372,4.0
214,2061495,3.0
214,387418,3.0
214,2487127,1.0
214,836673,1.0
214,1461435,1.0
214,97199,4.0
214,1639792,1.0
214,2110645,5.0
214,1002509,1.0
214,988885,5.0
259,401290,3.0
259,2343417,3.0
259,2542255,5.0
259,2469324,4.0
259,575786,3.0
259,2536720,2.0
259,2631649,4.0
259,1227322,1.0
259,543825,4.0
259,152178,3.0
259,360888,3.0
259,2380633,4.0
259,1422763,4.0
259,1097970,3.0
259,1759484,3.0
259,1765862,4.0
259,385977,4.0
259,30087,4.0
259,447339,5.0
259,1954138,3.0
259,2520513,4.0
259,679277,5.0
259,1971822,3.0
259,872323,2.0
259,2043085,4.0
259,1423249,3.0
259,2289197,2.0
259,761371,3.0
259,2348692,4.0
259,727242,1.0
259,1013696,3.0
259,1314869,3.0
259,2246410,1.0
259,1498365,3.0
259,523720,5.0
259,750944,4.0
259,269088,3.0
259,1467867,2.0
259,1672902,4.0
259,291682,1.0
259,2439493,1.0
259,1066018,4.0
