214,2398923,1.0
214,2002781,1.0
214,2634967,1.0
259,1673904,5.0
259,365119,2.0
259,900622,3.0
409,1784150,2.0
409,746150,3.0
409,2204299,3.0
409,964622,5.0
440,73989,4.0
440,1707646,3.0
518,2487958,4.0
518,1605246,3.0
518,2152838,5.0
518,2250843,5.0
518,109124,4.0
518,745238,3.0
518,1107448,2.0
518,1892264,4.0
518,328674,4.0
518,174783,3.0
518,525168,4.0
518,2584252,4.0
518,566017,5.0
518,2599761,3.0
518,852166,4.0
518,1714672,3.0
518,1064554,3.0
518,1872933,3.0
518,2522284,5.0
518,1156852,4.0
518,1377637,4.0
518,1502648,3.0
518,1167634,4.0
518,2338855,3.0
518,916708,3.0
518,1330588,2.0
518,1436780,2.0
518,803605,5.0
518,191776,3.0
518,2635940,4.0
518,1132431,3.0
518,757333,4.0
518,2320706,4.0
518,1646639,4.0
518,539743,4.0
518,1213178,4.0
712,2018877,5.0
712,73103,5.0
712,2092076,3.0
712,393519,5.0
712,1320959,5.0
712,2160527,3.0
712,554137,4.0
712,653361,4.0
712,1816884,5.0
712,1059382,4.0
712,875556,5.0
712,794215,4.0
712,759596,5.0
712,1912034,4.0
712,835353,4.0
712,185347,4.0
740,1712930,3.0
740,1268699,2.0
740,2556131,2.0
797,1534723,4.0
797,906,1.0
816,2640999,1.0
816,2291306,2.0
816,1932594,3.0
844,2055810,4.0
844,2387369,5.0
844,387418,1.0
885,786312,2.0
885,2142281,3.0
960,824518,3.0
960,31835,5.0
960,596550,3.0
960,1939431,4.0
960,1898310,2.0
960,1092521,4.0
960,1922072,2.0
960,1044742,5.0
960,1281639,3.0
960,1028857,4.0
960,873713,5.0
960,2270963,3.0
960,1603022,4.0
960,1116110,3.0
960,1932594,4.0
960,2384355,2.0
1340,2384855,4.0
1340,1038880,3.0
1455,2356622,2.0
1455,543825,3.0
1455,1332983,3.0
1455,2107119,3.0
1455,2435350,3.0
1455,2055615,2.0
1455,1960129,4.0
1455,1717138,3.0
1455,1419978,5.0
1455,253785,3.0
1455,722218,3.0
1455,2194079,5.0
1455,584437,2.0
1455,581952,3.0
1455,2121758,3.0
1455,1502511,5.0
1455,201707,3.0
1455,1800459,3.0
1455,1777614,3.0
1455,2044991,5.0
1455,2539534,5.0
1455,1991688,4.0
1455,305344,1.0
1455,1725226,3.0
1455,678384,2.0
1455,1783789,4.0
1455,2157724,3.0
1455,2463441,5.0
1455,756299,2.0
1455,462128,3.0
1455,2156630,5.0
1455,1290593,5.0
1455,714349,1.0
1455,913726,2.0
1455,2265021,2.0
1464,66885,1.0
1464,1650580,2.0
1464,2484715,2.0
1464,103867,4.0
1557,2055810,2.0
1557,2398368,1.0
1557,2218735,3.0
1557,2113137,3.0
1557,642384,5.0
1644,2072798,3.0
1644,2205498,3.0
1779,2103116,4.0
2053,1952604,3.0
2198,2602249,3.0
2198,2406150,3.0
2198,2251582,3.0
2198,1110156,3.0
2198,158954,3.0
2198,959968,3.0
2198,86246,3.0
2198,1539884,3.0
2198,467182,3.0
2198,2538506,2.0
2198,2530817,5.0
2198,2387734,3.0
2198,2188622,4.0
2198,1431356,3.0
2198,371701,2.0
2198,1893596,3.0
2235,14690,2.0
2235,471879,1.0
2235,553931,3.0
2235,1417435,3.0
2235,69779,2.0
2235,1624075,4.0
2235,2589511,3.0
2235,979820,2.0
2235,2614179,1.0
2235,505375,3.0
2235,1079598,3.0
2235,2640550,3.0
2235,1849541,3.0
2235,1047830,3.0
2235,1062260,4.0
2235,1850080,3.0
2235,1127410,2.0
2235,633722,3.0
2235,431487,1.0
2235,823802,4.0
2235,2430950,4.0
2235,2130003,2.0
2235,2627834,2.0
2235,17433,4.0
2235,320314,3.0
2235,2610243,1.0
2235,2107249,2.0
2235,2289721,2.0
2235,611616,2.0
2235,2566231,3.0
2235,2558357,2.0
2235,1060393,1.0
2235,19318,1.0
2235,494440,4.0
2235,1143036,2.0
2235,300908,4.0
2235,954045,1.0
2235,2303393,4.0
2235,246880,2.0
2235,2295235,3.0
2235,790471,4.0
2235,2338794,3.0
2235,2238060,3.0
2235,2604980,3.0
2235,1190335,1.0
2235,2420419,3.0
2284,697038,5.0
2284,1086736,2.0
2284,327122,3.0
2284,2206364,5.0
2284,632028,2.0
2284,1177203,2.0
2284,494167,2.0
2284,978567,1.0
2284,967937,1.0
2284,1658010,2.0
2284,2565719,1.0
2284,281851,4.0
2284,1265716,4.0
2284,513501,4.0
2284,1227322,1.0
2284,446309,3.0
2284,620147,1.0
2284,2493903,2.0
2284,2203834,3.0
2284,85550,4.0
2284,841091,3.0
2284,1226073,3.0
2284,1161725,5.0
2284,1453309,5.0
2284,1179894,3.0
2284,314110,5.0
2284,1439015,2.0
2284,1428848,2.0
2284,1509395,4.0
2284,2634386,2.0
2284,1696308,3.0
2284,1114409,2.0
2284,826184,2.0
2284,2472440,3.0
2284,293766,3.0
2284,428168,1.0
2284,1037347,4.0
2284,1810565,3.0
2284,1887958,3.0
2284,1944765,3.0
2284,410924,3.0
2284,609087,1.0
2284,2329026,3.0
2284,1759886,2.0
2284,2592584,2.0
2284,1241706,3.0
2284,666480,3.0
2284,1024554,5.0
2284,1793777,2.0
2284,1350489,3.0
2284,2484944,2.0
2284,1203991,2.0
2284,343712,1.0
2284,2411628,4.0
2284,2071416,4.0
2284,1134379,3.0
2284,2077708,3.0
2284,2593441,1.0
2284,85764,1.0
2284,564863,3.0
2284,754884,3.0
2284,755939,2.0
2284,1000527,3.0
2284,1719990,4.0
2284,684876,4.0
2284,2475538,3.0
2284,1214262,3.0
2284,1158787,2.0
2284,1436357,3.0
2284,1231842,3.0
2284,2087355,3.0
2284,1903324,5.0
2284,70950,3.0
2284,251613,2.0
2284,277837,3.0
2284,1876520,1.0
2284,271453,3.0
2284,2451907,3.0
2284,2394211,3.0
2284,2432155,5.0
2284,1299035,3.0
2284,2481491,2.0
2284,198845,2.0
2284,237449,2.0
2284,2501912,4.0
2284,2570444,2.0
2284,2252432,3.0
2284,2582552,1.0
2284,189884,1.0
2284,860520,3.0
2284,2083367,3.0
2284,2250323,2.0
2284,1780005,3.0
2284,2334859,2.0
2284,774398,3.0
2284,1206822,3.0
2284,2190628,3.0
2284,2081090,5.0
2284,297453,3.0
2284,582768,3.0
2284,1810064,4.0
2284,2123401,3.0
2284,2404142,3.0
2284,2614010,3.0
2284,1144942,3.0
2284,594196,3.0
2284,1528680,2.0
2284,675111,2.0
2284,1282217,2.0
2284,2497164,3.0
2284,409927,5.0
2284,1739440,3.0
2284,867068,3.0
2284,666611,5.0
2284,2534061,1.0
2284,2284358,3.0
2284,826270,3.0
2284,2588947,3.0
2284,83874,3.0
2284,2504054,1.0
2284,426301,5.0
2284,588956,5.0
2284,1336791,4.0
2284,530238,3.0
2284,1071141,2.0
2284,2397008,3.0
2284,876370,1.0
2284,1088988,2.0
2284,1018928,3.0
2284,2090369,4.0
2284,612534,4.0
2284,2465070,4.0
2284,898713,3.0
2284,2022235,1.0
2284,73988,3.0
2284,2145206,2.0
2284,581616,3.0
2284,2204671,4.0
2284,2185774,4.0
2284,1649068,5.0
2284,748874,1.0
2284,2006046,3.0
2284,497679,2.0
