2510,1907667,3.0
2510,2007993,2.0
2510,2581970,3.0
2510,2503129,3.0
2510,1277134,4.0
2510,1260731,4.0
2510,603277,3.0
2510,76196,4.0
2510,2339348,4.0
2510,984874,3.0
2510,1648646,3.0
2510,1100246,4.0
2510,1192830,2.0
2510,2545999,3.0
2510,119287,2.0
2510,1172252,5.0
2510,2213550,5.0
2510,1977959,4.0
2510,906509,4.0
2510,1998055,2.0
2510,1705134,2.0
2510,1243789,3.0
2510,982888,3.0
2510,322178,1.0
2510,1333,3.0
2510,2434480,3.0
2510,612817,4.0
2510,131873,3.0
2510,224358,5.0
2510,2288531,4.0
2510,1478381,4.0
2510,774918,3.0
2510,1257103,3.0
2510,1492122,2.0
2510,1468138,5.0
2510,2266857,2.0
2510,789517,4.0
2510,2104061,3.0
2510,2514164,5.0
2510,2502315,2.0
2510,1355097,3.0
2510,571547,3.0
2510,1187565,4.0
2510,1314890,4.0
2510,371300,2.0
2510,2120543,3.0
2510,279120,2.0
2510,620147,4.0
2510,496173,4.0
2510,483018,4.0
2510,786312,3.0
2510,2380338,3.0
2510,1197233,1.0
2510,317779,4.0
2510,510590,4.0
2510,2102030,4.0
2510,311641,1.0
2510,1047797,3.0
2510,1194815,3.0
2510,2361111,4.0
2510,875956,4.0
2510,2216056,4.0
2510,979820,3.0
2510,2152668,4.0
2510,1053405,3.0
2510,213704,3.0
2510,901520,2.0
2510,556776,3.0
2510,1725155,3.0
2510,1288554,3.0
2510,1708281,4.0
2510,503235,2.0
2510,2556305,3.0
2510,2492392,2.0
2510,1430431,3.0
2510,416214,3.0
2510,394194,4.0
2510,755584,4.0
2510,1731449,4.0
2510,2526173,2.0
2510,1759688,3.0
2510,1621374,1.0
2510,257622,2.0
2510,1134816,3.0
2510,727242,1.0
2510,466778,5.0
2510,581199,3.0
2510,2646115,3.0
2510,1444489,3.0
2510,608538,3.0
2510,883478,2.0
2510,2260838,4.0
2510,282953,2.0
2510,401707,3.0
2510,80683,4.0
2510,1599873,3.0
2510,1030857,1.0
2510,867275,3.0
2510,2294328,4.0
2510,1567202,1.0
2510,1203445,4.0
2510,2209618,4.0
2510,411705,3.0
2510,2535601,4.0
2510,1272379,1.0
2510,2627893,2.0
2510,1993625,3.0
2510,35036,3.0
2510,1494162,3.0
2510,125765,1.0
2510,22842,4.0
2510,574499,5.0
2510,1759205,4.0
2510,2550324,3.0
2510,1145000,3.0
2510,221882,4.0
2510,1498815,4.0
2510,1408341,1.0
2510,1385185,3.0
2510,1374884,3.0
2510,1412898,2.0
2510,2507129,4.0
2510,804656,3.0
2510,782611,2.0
2510,2320264,3.0
2510,2062350,5.0
2510,593225,3.0
2510,84721,2.0
2510,596474,5.0
2510,2391686,1.0
2510,2071384,4.0
2510,1819462,2.0
2510,2518972,4.0
2510,2037731,5.0
2510,530789,2.0
2510,1062876,3.0
2510,353481,3.0
2510,535671,3.0
2510,2219070,4.0
2510,862850,2.0
2510,97578,2.0
2510,845921,5.0
2510,8121,1.0
2510,2090313,3.0
2510,1132514,2.0
2510,1882748,3.0
2510,740226,3.0
2510,472452,1.0
2510,1087944,3.0
2510,2129374,4.0
2510,2593441,3.0
2510,61176,2.0
2510,1324891,4.0
2510,2432162,5.0
2510,1801528,3.0
2510,1241521,3.0
2510,746270,3.0
2510,189887,4.0
2510,2052334,2.0
2510,1799734,3.0
2510,1770331,4.0
2510,1665484,3.0
2510,2477965,3.0
2510,2524965,4.0
2510,906871,4.0
2510,50123,3.0
2510,2398061,3.0
2510,633722,4.0
2510,31783,3.0
2510,764785,4.0
2510,1136807,3.0
2510,154669,2.0
2510,390067,3.0
2510,302344,4.0
2510,686204,1.0
2510,1351769,4.0
2510,2588510,3.0
2510,1903582,3.0
2510,2491569,5.0
2510,1587216,3.0
2510,773325,4.0
2510,1531029,1.0
2510,480288,2.0
2510,1515113,3.0
2510,2629599,3.0
2510,659029,1.0
2510,1621533,3.0
2510,648173,3.0
2510,2310889,3.0
2510,2468305,1.0
2510,518666,2.0
2510,1234163,4.0
2510,735103,3.0
2510,1485312,4.0
2510,514787,5.0
2510,1903324,1.0
2510,2365581,3.0
2510,634388,3.0
2510,763496,2.0
2510,1012590,3.0
2510,1881328,2.0
2510,818752,2.0
2510,1517590,3.0
2510,155620,5.0
2510,332698,4.0
2510,1380915,4.0
2510,1551980,5.0
2510,1243711,3.0
2510,1058427,4.0
2510,1336814,2.0
2510,2542777,2.0
2510,585968,4.0
2510,1791461,4.0
2510,596995,1.0
2510,277837,2.0
2510,205752,3.0
2510,1068610,3.0
2510,550883,1.0
2510,2161399,1.0
2510,271453,3.0
2510,2012582,2.0
2510,1406633,3.0
