28,991725,3.0
28,2628220,4.0
28,946314,4.0
28,2370740,4.0
28,1100912,4.0
28,603277,3.0
28,1060605,3.0
28,318939,3.0
28,769887,4.0
28,2280025,3.0
28,1041757,4.0
28,1554601,4.0
28,1686741,4.0
28,2482204,2.0
28,87184,1.0
28,2288531,3.0
28,2059898,3.0
28,603908,5.0
28,834267,3.0
28,2041009,1.0
28,318032,5.0
28,1705674,4.0
28,1645535,4.0
28,2385364,3.0
28,1890303,5.0
28,2487958,3.0
28,538214,3.0
28,473516,4.0
28,2354829,3.0
28,1681133,4.0
28,820785,3.0
28,375726,3.0
28,318449,5.0
28,1422763,4.0
28,2039201,3.0
28,686510,4.0
28,1242044,5.0
28,1388216,4.0
28,2566515,3.0
28,2535930,4.0
28,1375880,4.0
28,1553047,3.0
28,2504747,4.0
28,2143870,3.0
28,940264,3.0
28,281729,4.0
28,1449107,4.0
28,303821,3.0
28,1014928,5.0
28,437485,4.0
28,1571932,1.0
28,2046079,3.0
28,830282,5.0
28,2524846,3.0
28,2554750,5.0
28,1563429,3.0
28,1518963,5.0
28,2239625,2.0
28,1496080,4.0
28,2592938,4.0
28,2398509,5.0
28,2470054,5.0
28,393730,3.0
28,1941368,4.0
28,1624667,4.0
28,1926431,4.0
28,1000710,4.0
28,662270,4.0
28,1395849,1.0
28,2484944,4.0
28,1789382,4.0
28,291682,5.0
28,441579,3.0
28,1367949,2.0
28,726543,5.0
28,1302842,4.0
28,2368618,4.0
28,2426587,3.0
28,1800320,2.0
28,954289,2.0
28,2135123,3.0
28,2358799,3.0
28,1410683,5.0
28,2297858,3.0
28,768309,3.0
28,1209343,2.0
28,290700,5.0
28,2597191,4.0
28,2458704,3.0
28,250509,5.0
28,852524,3.0
28,525679,3.0
28,2584528,3.0
28,287224,4.0
28,1524964,4.0
28,1610877,4.0
28,2106971,4.0
28,1026246,4.0
28,1565489,3.0
28,2091736,5.0
28,75384,4.0
28,152807,5.0
28,633303,5.0
28,439968,3.0
28,1608960,3.0
28,2218826,5.0
28,2095640,3.0
28,1234163,4.0
28,520803,4.0
28,2015904,2.0
28,1750778,5.0
28,1581834,5.0
28,2622076,1.0
28,276272,4.0
28,2640999,1.0
28,2147894,1.0
28,1796481,5.0
28,527953,4.0
28,1601820,4.0
28,1573228,4.0
28,2173717,4.0
28,1018210,4.0
28,62655,3.0
28,854318,2.0
28,2590509,4.0
28,1318386,2.0
28,1561863,5.0
28,1445724,4.0
28,2570444,4.0
28,2532407,3.0
28,1028078,4.0
28,894519,3.0
28,1062246,3.0
28,2423718,4.0
28,1572525,4.0
28,361886,4.0
28,2286380,5.0
28,1957786,5.0
28,92116,5.0
28,2070031,4.0
28,1103863,4.0
28,2420257,3.0
28,2101762,5.0
28,2374782,5.0
28,874883,3.0
28,1258560,4.0
28,804974,5.0
28,1626928,3.0
28,560086,1.0
28,1473192,4.0
28,1354427,3.0
28,778246,4.0
28,138232,3.0
28,2229986,3.0
28,1811688,3.0
28,1217553,1.0
28,2297136,5.0
28,436156,4.0
28,1279283,5.0
28,220334,5.0
28,1968862,3.0
28,524619,3.0
28,1938729,3.0
28,2554058,5.0
28,1551671,4.0
28,241395,4.0
28,2152856,4.0
28,1756369,3.0
28,1575539,3.0
28,2087190,3.0
28,2086206,5.0
28,452001,5.0
28,1874342,4.0
28,1514852,3.0
28,1535722,5.0
28,390371,4.0
28,1816622,5.0
28,1015930,2.0
28,1704223,2.0
28,1015237,4.0
28,1134864,4.0
28,282447,4.0
28,2586558,4.0
28,773432,5.0
28,384255,3.0
28,789239,4.0
28,2334279,5.0
28,148707,3.0
28,2015182,5.0
28,2047862,3.0
28,549262,3.0
28,852275,4.0
28,1680398,3.0
28,948541,3.0
28,2617292,4.0
28,1665250,5.0
28,1452283,4.0
28,660279,5.0
28,1317671,3.0
28,2411618,4.0
28,648874,5.0
28,577774,1.0
28,721036,4.0
28,214501,4.0
28,2086901,3.0
28,2254121,3.0
28,1072294,4.0
28,1787038,3.0
28,650517,5.0
28,38284,3.0
28,1855590,4.0
28,1740380,5.0
28,2363228,5.0
28,1497750,1.0
28,11462,4.0
28,1041872,3.0
28,356644,3.0
28,2445266,3.0
28,1983362,3.0
28,591184,4.0
28,1983891,5.0
28,1567970,5.0
28,2421428,3.0
28,633151,5.0
28,1553965,4.0
28,1720068,1.0
28,551388,5.0
28,417746,5.0
28,1054695,3.0
28,1543837,3.0
28,1530363,4.0
28,584839,4.0
28,498716,5.0
28,2051579,5.0
28,1006470,5.0
28,2345117,4.0
28,633156,3.0
28,161313,4.0
28,1681964,3.0
28,1939632,3.0
28,2147527,3.0
28,998046,5.0
28,1886585,2.0
28,245519,4.0
28,1192843,2.0
28,1700919,2.0
28,618778,3.0
28,1253043,5.0
28,2375058,4.0
28,1536121,4.0
28,70050,4.0
28,1896177,3.0
28,355078,4.0
28,2126579,3.0
28,1200002,4.0
28,206826,3.0
28,753901,3.0
28,674927,3.0
28,1744093,4.0
28,1770828,4.0
28,295708,3.0
